EVENT_ID,COUNTY_NAME,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,CZ_TIMEZONE,CZ_FIPS,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,YEAR
780986,GREENUP CO.,HOPEWELL,2018-09-09,1300,EST-5,89,BRUSHART,2018-09-09,1500,38.3998,-82.9001,38.4917,-83.0869,2018
773418,MENIFEE CO.,DENNISTON,2018-09-09,1430,EST-5,165,FRENCHBURG,2018-09-09,1630,37.9472,-83.5458,37.967,-83.635,2018
783659,JESSAMINE CO.,UNION MILLS,2018-09-09,1441,EST-5,113,LOGANA,2018-09-09,1501,37.86,-84.51,37.8572,-84.4974,2018
783660,JESSAMINE CO.,UNION MILLS,2018-09-09,1441,EST-5,113,UNION MILLS,2018-09-09,1511,37.91,-84.5,37.9123,-84.4958,2018
773421,POWELL CO.,BOWEN,2018-09-09,1643,EST-5,197,BOWEN,2018-09-09,1853,37.82,-83.79,37.8276,-83.7933,2018
773419,MENIFEE CO.,ROTHWELL,2018-09-09,1656,EST-5,165,ROTHWELL,2018-09-09,1906,37.97,-83.7,37.9709,-83.7011,2018
773420,ESTILL CO.,RAVENNA,2018-09-09,1825,EST-5,65,PRYSE,2018-09-09,1855,37.69,-83.95,37.6944,-83.8559,2018
773422,POWELL CO.,WALTERSVILLE,2018-09-09,1835,EST-5,197,WALTERSVILLE,2018-09-09,2055,37.86,-83.94,37.8582,-83.9385,2018
775945,MCCREARY CO.,HOLLYHILL,2018-09-22,1730,EST-5,147,HOLLYHILL,2018-09-22,1830,36.6514,-84.3483,36.6519,-84.3463,2018
783677,HARRISON CO.,BROADWELL,2018-09-23,0840,EST-5,97,BROADWELL,2018-09-23,0910,38.34,-84.37,38.3405,-84.3718,2018
783683,SCOTT CO.,DELAPLAIN,2018-09-23,0840,EST-5,209,DELAPLAIN,2018-09-23,0910,38.2839,-84.5625,38.2862,-84.5684,2018
783682,SCOTT CO.,BIDDLE,2018-09-23,0840,EST-5,209,DELAPLAIN,2018-09-23,0910,38.3454,-84.6038,38.2864,-84.5784,2018
783681,SCOTT CO.,CRANETOWN,2018-09-23,0840,EST-5,209,ROGERS GAP,2018-09-23,0910,38.2849,-84.5222,38.2931,-84.5204,2018
783679,HARRISON CO.,CONNERSVILLE,2018-09-23,0840,EST-5,97,CONNERSVILLE,2018-09-23,0910,38.3831,-84.4108,38.3843,-84.4144,2018
783684,SCOTT CO.,TURKEY FOOT,2018-09-23,0900,EST-5,209,TURKEY FOOT,2018-09-23,0930,38.3387,-84.5145,38.3461,-84.5239,2018
783685,NICHOLAS CO.,CARLISLE,2018-09-23,0910,EST-5,181,CARLISLE,2018-09-23,0940,38.32,-84.01,38.3135,-84.0246,2018
783686,SCOTT CO.,STAMPING GROUND,2018-09-23,0940,EST-5,209,STAMPING GROUND,2018-09-23,1010,38.2795,-84.6795,38.2814,-84.6804,2018
783687,SCOTT CO.,LONGLICK,2018-09-23,0940,EST-5,209,STAMPING GROUND,2018-09-23,1010,38.3271,-84.6606,38.2731,-84.6844,2018
783688,SCOTT CO.,GEORGETOWN,2018-09-23,1000,EST-5,209,GEORGETOWN,2018-09-23,1010,38.21,-84.56,38.2097,-84.5559,2018
783689,SCOTT CO.,SADIEVILLE,2018-09-23,1000,EST-5,209,SADIEVILLE,2018-09-23,1010,38.39,-84.54,38.3887,-84.5427,2018
783690,SCOTT CO.,STAMPING GROUND,2018-09-23,1011,EST-5,209,STAMPING GROUND,2018-09-23,1021,38.2718,-84.6882,38.2729,-84.6945,2018
783691,NICHOLAS CO.,CARLISLE,2018-09-23,1015,EST-5,181,CARLISLE,2018-09-23,1045,38.31,-84.03,38.3086,-84.0451,2018
783693,SCOTT CO.,STAMPING GROUND,2018-09-23,1030,EST-5,209,STAMPING GROUND,2018-09-23,1100,38.2734,-84.699,38.2753,-84.7019,2018
783694,SCOTT CO.,MUDDY FORD,2018-09-23,1041,EST-5,209,MUDDY FORD,2018-09-23,1111,38.3122,-84.4982,38.3091,-84.5035,2018
775956,FLEMING CO.,SUNSET,2018-09-23,1056,EST-5,69,SUNSET,2018-09-23,1236,38.2895,-83.6879,38.2895,-83.6907,2018
783696,SCOTT CO.,MUDDY FORD,2018-09-23,1100,EST-5,209,MUDDY FORD,2018-09-23,1130,38.3066,-84.5041,38.3149,-84.5104,2018
775951,BATH CO.,BETHEL,2018-09-23,1200,EST-5,11,BETHEL,2018-09-23,1315,38.22,-83.87,38.2206,-83.8679,2018
783698,CLINTON CO.,HIGHWAY,2018-09-25,1958,CST-6,53,HIGHWAY,2018-09-25,2030,36.7391,-85.1942,36.7425,-85.1907,2018
777537,HARLAN CO.,VERDA,2018-09-27,1600,EST-5,95,VERDA,2018-09-27,1745,36.84,-83.22,36.841,-83.2182,2018
777538,HARLAN CO.,KENTENIA,2018-09-27,1600,EST-5,95,KENTENIA,2018-09-27,1700,36.8056,-83.4054,36.8066,-83.4062,2018
777540,BELL CO.,BINGHAMTON,2018-09-27,1625,EST-5,13,BINGHAMTON,2018-09-27,1755,36.6363,-83.7145,36.6358,-83.7135,2018
784989,FAYETTE CO.,VILEY,2018-10-04,2249,EST-5,67,SOUTH ELKHORN,2018-10-04,2320,38.0689,-84.5388,37.9935,-84.5597,2018
778480,BREATHITT CO.,HARDSHELL,2018-10-05,0250,EST-5,25,HARDSHELL,2018-10-05,0425,37.4587,-83.2448,37.4592,-83.2436,2018
778481,KNOTT CO.,TINA,2018-10-05,0300,EST-5,119,TINA,2018-10-05,0415,37.402,-83.0402,37.4018,-83.0399,2018
786073,BUTLER CO.,GRANCER,2018-11-05,2346,CST-6,31,GRANCER,2018-11-06,0030,37.3076,-86.5433,37.308,-86.5424,2018
793876,CUMBERLAND CO.,DUBRE,2018-11-06,0000,CST-6,57,DUBRE,2018-11-06,0030,36.8367,-85.5652,36.8365,-85.563,2018
798071,CAMPBELL CO.,ONEONTA,2019-02-07,1630,EST-5,37,ONEONTA,2019-02-07,1930,38.97,-84.32,38.9677,-84.3206,2019
798075,CAMPBELL CO.,NEW RICHMOND,2019-02-07,1640,EST-5,37,PERSIMMON GROVE,2019-02-07,1940,38.9058,-84.2907,38.9055,-84.35,2019
802943,HICKMAN CO.,CLINTON,2019-02-23,1340,CST-6,105,CLINTON,2019-02-23,1500,36.67,-88.9439,36.6411,-88.98,2019
802945,CALLOWAY CO.,LYNN GROVE,2019-02-23,1419,CST-6,35,KIRKSEY,2019-02-23,1845,36.6076,-88.4565,36.7008,-88.3609,2019
802946,TRIGG CO.,CADIZ,2019-02-23,1541,CST-6,221,ROCKCASTLE,2019-02-23,1715,36.8259,-87.8577,36.9056,-87.9512,2019
800058,OHIO CO.,HARTFORD,2019-02-23,1620,CST-6,183,HARTFORD,2019-02-23,1820,37.45,-86.89,37.4414,-86.8877,2019
800059,GRAYSON CO.,SHORT CREEK,2019-02-23,1624,CST-6,85,SHORT CREEK,2019-02-23,1824,37.5279,-86.4755,37.5284,-86.4738,2019
800060,LOGAN CO.,DANBY,2019-02-23,1710,CST-6,141,COOPERSTOWN,2019-02-23,2210,36.8597,-86.9246,36.9137,-86.8641,2019
800061,ALLEN CO.,MAYNARD,2019-02-23,1745,CST-6,3,MAYNARD,2019-02-23,2345,36.78,-86.12,36.7768,-86.1199,2019
800062,EDMONSON CO.,HUFF,2019-02-23,1745,CST-6,61,HUFF,2019-02-23,2145,37.2548,-86.3502,37.2543,-86.3488,2019
800063,HART CO.,PERRYVILLE,2019-02-23,1758,CST-6,99,LOGSDON VLY,2019-02-23,2058,37.2522,-85.9328,37.2497,-85.942,2019
802948,TODD CO.,TRENTON,2019-02-23,1810,CST-6,219,TRENTON,2019-02-23,2115,36.7193,-87.2498,36.72,-87.27,2019
800068,MONROE CO.,OTIA,2019-02-23,1839,CST-6,171,OTIA,2019-02-23,2030,36.69,-85.57,36.6912,-85.5655,2019
800065,EDMONSON CO.,WINDYVILLE,2019-02-23,1839,CST-6,61,WINDYVILLE,2019-02-23,2039,37.22,-86.35,37.2249,-86.3591,2019
800064,BUTLER CO.,MONFORD,2019-02-23,1839,CST-6,31,DAVENPORT,2019-02-23,2139,37.2255,-86.6187,37.1751,-86.708,2019
800070,WARREN CO.,BOWLING GREEN,2019-02-23,1839,CST-6,227,BLUE LEVEL,2019-02-23,2139,37.0119,-86.4655,37.0085,-86.4862,2019
800069,SIMPSON CO.,MIDDLETON,2019-02-23,1839,CST-6,213,MIDDLETON,2019-02-23,2139,36.7495,-86.725,36.767,-86.7391,2019
800071,GREEN CO.,GRESHAM,2019-02-23,1855,CST-6,87,HASKINGSVILLE,2019-02-23,2255,37.2134,-85.4477,37.1794,-85.3951,2019
800075,CUMBERLAND CO.,AMANDAVILLE,2019-02-23,1925,CST-6,57,HEGIRA,2019-02-23,2325,36.9186,-85.3361,36.6627,-85.187,2019
800078,LOGAN CO.,LEWISBURG,2019-02-23,1935,CST-6,141,JERICO,2019-02-23,2235,36.9799,-86.9468,36.9931,-86.9508,2019
800080,RUSSELL CO.,WHITTLE,2019-02-23,1935,CST-6,207,DECATUR,2019-02-23,2335,37.0029,-84.9874,37.1219,-85.0096,2019
800081,CLINTON CO.,WAGO,2019-02-23,1950,CST-6,53,WAGO,2019-02-23,2150,36.69,-85.17,36.6899,-85.1732,2019
800073,TAYLOR CO.,HOBSON,2019-02-23,2013,EST-5,217,LORAIN,2019-02-23,2313,37.3857,-85.3793,37.3799,-85.3866,2019
800083,SIMPSON CO.,FRANKLIN,2019-02-23,2039,CST-6,213,FRANKLIN,2019-02-23,2339,36.75,-86.59,36.7466,-86.5979,2019
800085,ADAIR CO.,MILLTOWN,2019-02-23,2109,CST-6,1,MILLTOWN,2019-02-23,2309,37.13,-85.4,37.1175,-85.3872,2019
800087,METCALFE CO.,ESTES,2019-02-23,2130,CST-6,169,GOODLUCK,2019-02-23,2330,36.9729,-85.486,36.9244,-85.6808,2019
800082,GARRARD CO.,CARTERSVILLE,2019-02-23,2139,EST-5,79,CARTERSVILLE,2019-02-23,2339,37.51,-84.39,37.5158,-84.3997,2019
800084,MADISON CO.,UNION CITY,2019-02-23,2207,EST-5,151,REEDS CROSSING,2019-02-24,0007,37.78,-84.24,37.7537,-84.2058,2019
800228,WOLFE CO.,CAMPTON,2019-02-23,2228,EST-5,237,HAZEL GREEN,2019-02-24,0045,37.7325,-83.5533,37.7831,-83.4384,2019
800086,CASEY CO.,WINDSOR,2019-02-23,2230,EST-5,45,WINDSOR,2019-02-24,0130,37.1633,-84.8826,37.1445,-84.8858,2019
800230,MORGAN CO.,BURG,2019-02-23,2249,EST-5,175,BURG,2019-02-24,0005,37.7503,-83.223,37.7517,-83.2319,2019
800209,MAGOFFIN CO.,SALYERSVILLE,2019-02-23,2249,EST-5,153,SALYERSVILLE,2019-02-24,0240,37.7461,-83.0605,37.7554,-83.0608,2019
800231,MAGOFFIN CO.,FALCON,2019-02-23,2249,EST-5,153,ROYALTON,2019-02-24,0040,37.78,-83.0,37.6966,-83.0221,2019
800223,LEE CO.,OLD LNDG,2019-02-23,2250,EST-5,129,OLD LNDG,2019-02-24,0115,37.6408,-83.7949,37.6407,-83.787,2019
800229,JOHNSON CO.,DAWKINS,2019-02-23,2300,EST-5,115,DAWKINS,2019-02-24,0015,37.7708,-82.7572,37.7704,-82.7546,2019
800227,FLOYD CO.,PRESTONSBURG,2019-02-23,2330,EST-5,71,BONANZA,2019-02-24,0045,37.6922,-82.8476,37.6919,-82.8512,2019
800225,MARTIN CO.,DEBORD,2019-02-23,2335,EST-5,159,DEBORD,2019-02-24,0055,37.8465,-82.5583,37.8475,-82.5554,2019
800088,LINCOLN CO.,CHICKEN BRISTLE,2019-02-23,2339,EST-5,137,CHICKEN BRISTLE,2019-02-24,0239,37.51,-84.77,37.5129,-84.7788,2019
800089,LARUE CO.,BUFFALO,2019-02-23,2340,EST-5,123,BUFFALO,2019-02-24,0240,37.5055,-85.7231,37.5075,-85.717,2019
800221,WOLFE CO.,BETHANY,2019-02-23,2342,EST-5,237,BETHANY,2019-02-24,0145,37.6444,-83.477,37.6523,-83.4794,2019
800220,BREATHITT CO.,PAXTON,2019-02-23,2345,EST-5,25,PAXTON,2019-02-24,0100,37.6629,-83.4137,37.6629,-83.4035,2019
800222,WOLFE CO.,LEE CITY,2019-02-23,2345,EST-5,237,LEE CITY,2019-02-24,0120,37.73,-83.33,37.7311,-83.3329,2019
800226,MORGAN CO.,MIZE,2019-02-23,2354,EST-5,175,MIZE,2019-02-24,0054,37.8669,-83.3665,37.8647,-83.3712,2019
800090,LARUE CO.,HODGENVILLE,2019-02-24,0004,EST-5,123,HODGENVILLE,2019-02-24,0304,37.5831,-85.7146,37.5925,-85.7246,2019
800224,POWELL CO.,VAUGHNS MILL,2019-02-24,0050,EST-5,197,KNOWLTON,2019-02-24,0210,37.7998,-83.9203,37.8147,-83.7924,2019
807424,GRAVES CO.,MAYFIELD,2019-03-14,0322,CST-6,83,MAYFIELD,2019-03-14,0900,36.7263,-88.6073,36.7213,-88.6539,2019
807432,HENDERSON CO.,HENDERSON,2019-03-14,0721,CST-6,101,HENDERSON,2019-03-14,1000,37.8303,-87.5516,37.8618,-87.5422,2019
816147,MONTGOMERY CO.,BEAN,2019-05-31,1358,EST-5,173,BEAN,2019-05-31,1458,37.9579,-83.7907,37.9583,-83.7935,2019
817484,ROCKCASTLE CO.,BRODHEAD,2019-06-06,1608,EST-5,203,BRODHEAD,2019-06-06,1930,37.4033,-84.421,37.4115,-84.4196,2019
817486,POWELL CO.,NADA,2019-06-06,1728,EST-5,197,SLADE,2019-06-06,2005,37.8,-83.75,37.8,-83.7,2019
817487,MENIFEE CO.,SUDITH,2019-06-06,1904,EST-5,165,SUDITH,2019-06-06,2104,38.0275,-83.6357,38.0285,-83.6359,2019
818106,NICHOLAS CO.,MIRANDA,2019-06-06,2050,EST-5,181,MIRANDA,2019-06-06,2250,38.28,-84.0,38.2813,-83.991,2019
818108,NICHOLAS CO.,HENRYVILLE,2019-06-06,2050,EST-5,181,HENRYVILLE,2019-06-06,2250,38.3363,-84.0044,38.3456,-84.0043,2019
818107,NICHOLAS CO.,CARLISLE,2019-06-06,2050,EST-5,181,CARLISLE,2019-06-06,2250,38.32,-84.01,38.3142,-84.0023,2019
841434,CUMBERLAND CO.,AMANDAVILLE,2019-06-07,1245,CST-6,57,AMANDAVILLE,2019-06-07,1445,36.92,-85.3,36.9036,-85.3211,2019
818658,JACKSON CO.,NATHANTON,2019-06-09,2330,EST-5,109,NATHANTON,2019-06-10,0000,37.3599,-83.8717,37.3594,-83.8718,2019
830794,CAMPBELL CO.,BELLEVUE,2019-06-16,0200,EST-5,37,BELLEVUE,2019-06-16,0400,39.08,-84.45,39.0789,-84.4594,2019
830818,KENTON CO.,PARK HILLS,2019-06-16,0200,EST-5,117,PARK HILLS,2019-06-16,0400,39.0764,-84.5187,39.0774,-84.5193,2019
830812,BOONE CO.,CONSTANCE,2019-06-16,0200,EST-5,15,CONSTANCE,2019-06-16,0400,39.07,-84.49,39.0693,-84.4896,2019
820090,CLAY CO.,BURNING SPGS,2019-06-17,1530,EST-5,51,BURNING SPGS,2019-06-17,1745,37.2444,-83.8045,37.2443,-83.8099,2019
825734,PENDLETON CO.,FALMOUTH,2019-06-17,2100,EST-5,191,FALMOUTH,2019-06-17,2300,38.6657,-84.332,38.6666,-84.3312,2019
825735,MASON CO.,LEWISBURG,2019-06-17,2330,EST-5,161,LEWISBURG,2019-06-18,0130,38.5547,-83.7694,38.5569,-83.7695,2019
841810,JEFFERSON CO.,INDIAN HILLS,2019-06-18,1701,EST-5,111,INDIAN HILLS,2019-06-18,1901,38.27,-85.7,38.274,-85.7013,2019
841811,JEFFERSON CO.,INDIAN HILLS,2019-06-18,1730,EST-5,111,INDIAN HILLS,2019-06-18,1930,38.277,-85.667,38.2747,-85.6705,2019
833069,BOYD CO.,SUMMIT,2019-06-19,1545,EST-5,19,SUMMIT,2019-06-19,1730,38.4348,-82.7113,38.4367,-82.6955,2019
820120,PIKE CO.,EDGEWATER MINE,2019-06-19,1905,EST-5,195,ASHCAMP,2019-06-19,2005,37.28,-82.45,37.278,-82.448,2019
820151,WHITLEY CO.,CORBIN,2019-06-20,0728,EST-5,235,CORBIN,2019-06-20,0848,36.9538,-84.0825,36.9539,-84.0821,2019
829439,WEBSTER CO.,PROVIDENCE,2019-06-21,1730,CST-6,233,WEBSTER CO ARPT,2019-06-21,2130,37.4,-87.77,37.4045,-87.7217,2019
829280,WEBSTER CO.,DIXON,2019-06-22,1548,CST-6,233,SHELTON,2019-06-22,1930,37.52,-87.69,37.5356,-87.7796,2019
829273,DAVIESS CO.,ANDERSONVILLE,2019-06-23,1315,CST-6,59,WEST LOUISVILLE,2019-06-23,1900,37.62,-87.08,37.7,-87.28,2019
829262,DAVIESS CO.,WHITESVILLE,2019-06-26,2131,CST-6,59,KNOTTSVILLE,2019-06-27,0400,37.68,-86.88,37.7618,-86.8557,2019
841624,OHIO CO.,HAYNESVILLE,2019-06-26,2151,CST-6,183,HAYNESVILLE,2019-06-26,2351,37.6869,-86.7573,37.6817,-86.7622,2019
841625,OHIO CO.,HORTON,2019-06-26,2158,CST-6,183,HORTON,2019-06-26,2300,37.44,-86.79,37.4395,-86.7852,2019
841628,OHIO CO.,ROB ROY,2019-06-26,2201,CST-6,183,ROB ROY,2019-06-26,2331,37.38,-86.79,37.3733,-86.7827,2019
841629,LOGAN CO.,AUBURN,2019-06-26,2300,CST-6,141,AUBURN,2019-06-26,2359,36.86,-86.71,36.8637,-86.7139,2019
841631,LOGAN CO.,BEECHLAND,2019-06-26,2344,CST-6,141,BEECHLAND,2019-06-27,0200,37.05,-86.85,37.0456,-86.8469,2019
826058,LAUREL CO.,(LOZ)MCGEE FLD LONDO,2019-06-30,2240,EST-5,125,LESBAS,2019-06-30,2359,37.0997,-84.0535,37.108,-84.008,2019
826065,PULASKI CO.,OAK HILL,2019-07-02,1415,EST-5,199,SHEPOLA,2019-07-02,1615,37.0585,-84.6512,37.059,-84.6514,2019
843677,HARRISON CO.,CYNTHIANA,2019-07-03,1430,EST-5,97,CYNTHIANA,2019-07-03,1630,38.3953,-84.3132,38.3997,-84.2718,2019
843679,BOURBON CO.,ESCONDIDA,2019-07-03,1508,EST-5,17,ESCONDIDA,2019-07-03,1708,38.1331,-84.2078,38.1438,-84.2175,2019
833022,HOPKINS CO.,EAST DIAMOND,2019-07-04,1330,CST-6,107,MADISONVILLE,2019-07-04,1545,37.3517,-87.4654,37.33,-87.5364,2019
833025,CRITTENDEN CO.,MARION,2019-07-04,1416,CST-6,55,MARION,2019-07-04,1600,37.33,-88.08,37.33,-88.0618,2019
826086,KNOX CO.,WARREN,2019-07-07,1446,EST-5,121,WARREN,2019-07-07,1446,36.7441,-83.8504,36.7415,-83.8468,2019
826087,BELL CO.,DAVISBURG,2019-07-07,1515,EST-5,13,DAVISBURG,2019-07-07,1645,36.7019,-83.8468,36.7041,-83.8484,2019
833222,HOPKINS CO.,MADISONVILLE,2019-07-10,1402,CST-6,107,MADISONVILLE,2019-07-10,1530,37.359,-87.5,37.33,-87.5364,2019
833223,MCCRACKEN CO.,PADUCAH,2019-07-10,1525,CST-6,145,(PAH)BARKLEY ARPT PA,2019-07-10,1700,37.08,-88.6663,37.07,-88.77,2019
826439,MONTGOMERY CO.,EWINGTON,2019-07-11,1557,EST-5,173,EWINGTON,2019-07-11,1745,38.0829,-83.9306,38.0841,-83.9308,2019
826443,FLEMING CO.,RINGOS MILLS,2019-07-11,1600,EST-5,69,RINGOS MILLS,2019-07-11,1730,38.28,-83.59,38.2797,-83.5883,2019
826459,MONTGOMERY CO.,MT STERLING,2019-07-11,1630,EST-5,173,MT STERLING,2019-07-11,1800,38.0572,-83.9393,38.0573,-83.939,2019
826497,PULASKI CO.,BURNETTA,2019-07-11,1900,EST-5,199,BURNETTA,2019-07-11,2015,37.072,-84.7659,37.072,-84.7655,2019
826915,BATH CO.,OLYMPIA,2019-07-15,1522,EST-5,11,OLYMPIA,2019-07-15,1722,38.0326,-83.6662,38.0324,-83.6659,2019
828120,KENTON CO.,SOUTH FT MITCHELL,2019-07-15,1715,EST-5,117,FT WRIGHT,2019-07-15,1815,39.01,-84.56,39.0119,-84.549,2019
828121,KENTON CO.,ERLANGER,2019-07-15,1715,EST-5,117,ERLANGER,2019-07-15,1815,39.0087,-84.5915,39.0049,-84.5855,2019
843707,GARRARD CO.,MC CREARY,2019-07-17,2245,EST-5,79,JUDSON,2019-07-18,0045,37.6603,-84.5359,37.6975,-84.5749,2019
843708,MERCER CO.,EBENEZER,2019-07-17,2310,EST-5,167,EBENEZER,2019-07-18,0110,37.88,-84.81,37.8788,-84.8112,2019
827487,KNOX CO.,KAYJAY,2019-07-18,0404,EST-5,121,KAYJAY,2019-07-18,0531,36.7364,-83.8465,36.7399,-83.847,2019
827486,BELL CO.,MELDRUM,2019-07-18,0545,EST-5,13,MELDRUM,2019-07-18,0625,36.6687,-83.6963,36.6688,-83.6955,2019
