EVENT_ID,BEGIN_DATE,END_DATE,BEGIN_TIME,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,NLCD_CODE,NLCD_CLASS,ELEVATION_M,IMPERVIOUS_SURFACE_PCT
1184095,5/23/2024,5/23/2024,1520,1730,37.6946,-87.3474,37.6821,-87.3523,81,Pasture/Hay,132.849,0
1181255,5/25/2024,5/25/2024,110,310,37.0015,-84.0703,37.0017,-84.0655,22,"Developed, Low Intensity",360.243,24
1186151,5/26/2024,5/26/2024,750,1400,36.6305,-88.3408,36.593,-88.3358,81,Pasture/Hay,172.637,0
1186158,5/26/2024,5/26/2024,810,1330,36.5741,-88.204,36.5398,-88.1888,41,Deciduous Forest,153.728,0
1188049,5/26/2024,5/26/2024,1040,1245,36.8809,-87.7456,36.8765,-87.7411,82,Cultivated Crops,159.045,0
1188056,5/26/2024,5/26/2024,1140,1300,37.0012,-87.2142,36.9974,-87.2159,41,Deciduous Forest,161.774,0
1188099,5/26/2024,5/26/2024,1930,2200,37.747,-87.9292,37.7403,-87.9279,82,Cultivated Crops,113.562,0
1188073,5/26/2024,5/26/2024,2000,2240,37.7827,-87.5476,37.7652,-87.5971,82,Cultivated Crops,119.228,0
1188060,5/26/2024,5/26/2024,2030,2230,36.921,-89.0615,36.8433,-89.0446,41,Deciduous Forest,129.3,0
1188101,5/26/2024,5/26/2024,2030,2215,37.7829,-87.1727,37.7411,-87.1615,82,Cultivated Crops,120.796,0
1193664,6/1/2024,6/1/2024,1230,1630,36.9805,-89.0965,36.9804,-89.0588,41,Deciduous Forest,123.013,0
1191082,6/3/2024,6/3/2024,1945,2015,36.8792,-86.8384,36.8792,-86.8369,81,Pasture/Hay,166.323,0
1191083,6/4/2024,6/4/2024,1510,1540,37.7628,-85.3909,37.7627,-85.3929,43,Mixed Forest,196.781,0
1191086,6/4/2024,6/4/2024,1603,1703,38.1988,-85.7957,38.1951,-85.7973,24,"Developed, High Intensity",138.496,81
1181815,6/29/2024,6/29/2024,2050,2350,38.4853,-82.6482,38.4849,-82.6486,23,"Developed, Medium Intensity",166.152,72
1206804,7/3/2024,7/3/2024,2015,2115,38.1957,-85.8024,38.1965,-85.8008,23,"Developed, Medium Intensity",136.466,78
1203284,7/16/2024,7/17/2024,2245,400,37.478,-87.1411,37.4512,-87.1515,82,Cultivated Crops,117.624,0
1203281,7/16/2024,7/17/2024,2300,300,37.4529,-87.7119,37.4174,-87.7677,82,Cultivated Crops,114.42,0
1203286,7/17/2024,7/17/2024,0,345,37.35,-87.23,37.3494,-87.2237,21,"Developed, Open Space",133.329,17
1203283,7/17/2024,7/17/2024,30,300,37.28,-87.11,37.2805,-87.1052,41,Deciduous Forest,147.071,0
1203282,7/17/2024,7/17/2024,30,400,37.362,-87.5133,37.3235,-87.5113,22,"Developed, Low Intensity",138.609,22
1203285,7/17/2024,7/17/2024,115,300,37.22,-87.18,37.2383,-87.1655,82,Cultivated Crops,132.929,0
1203243,7/21/2024,7/21/2024,2005,2130,36.6345,-88.3271,36.6203,-88.3267,23,"Developed, Medium Intensity",161.254,0
1206852,7/21/2024,7/22/2024,2355,55,36.962,-85.8818,36.9639,-85.8795,21,"Developed, Open Space",221.808,0
1206853,7/22/2024,7/22/2024,158,258,36.9805,-85.7927,36.981,-85.7921,21,"Developed, Open Space",261.692,8
1206855,7/22/2024,7/22/2024,1757,1857,37.7676,-86.412,37.7675,-86.4114,21,"Developed, Open Space",207.585,11
1206923,7/30/2024,7/30/2024,1305,1305,37.3511,-85.9666,37.3511,-85.9655,21,"Developed, Open Space",180.709,8
1204720,7/31/2024,7/31/2024,1213,1400,36.78,-83.62,36.7786,-83.6187,41,Deciduous Forest,350.078,0
1204729,7/31/2024,7/31/2024,1215,1400,36.7918,-83.6076,36.7886,-83.6062,41,Deciduous Forest,336.497,0
1204734,7/31/2024,7/31/2024,1230,1400,36.7526,-83.601,36.7537,-83.5993,41,Deciduous Forest,319.639,0
1206943,7/31/2024,7/31/2024,1610,1710,37.1431,-85.1718,37.1436,-85.1708,21,"Developed, Open Space",261.779,4
1206946,7/31/2024,7/31/2024,1740,1940,37.1179,-85.1945,37.1184,-85.1952,22,"Developed, Low Intensity",239.272,23
1206947,7/31/2024,7/31/2024,1900,2100,37.1057,-85.2899,37.1062,-85.2892,21,"Developed, Open Space",204.242,10
1211191,8/2/2024,8/2/2024,1430,1630,36.8,-83.61,36.7919,-83.6079,41,Deciduous Forest,340.73,0
1211193,8/7/2024,8/7/2024,1702,1900,37.3995,-84.4157,37.4031,-84.4163,22,"Developed, Low Intensity",291.976,25
1211192,8/7/2024,8/7/2024,1725,1900,37.3938,-84.4181,37.3948,-84.4174,22,"Developed, Low Intensity",290.128,38
1200418,8/28/2024,8/28/2024,1700,1800,38.99,-84.4,38.99,-84.398,22,"Developed, Low Intensity",199.852,4
1200419,8/28/2024,8/28/2024,1730,1830,39.01,-84.38,39.0168,-84.3797,41,Deciduous Forest,174.523,0
1200420,8/28/2024,8/28/2024,1745,1845,38.95,-84.41,38.947,-84.407,71,Grassland/Herbaceous,202.891,0
1218307,9/22/2024,9/22/2024,1840,1840,36.8774,-84.0744,36.877,-84.0743,21,"Developed, Open Space",335.9,10
1217187,9/27/2024,9/27/2024,1340,1800,38.5359,-82.7195,38.4801,-82.7162,21,"Developed, Open Space",207.205,18
1217186,9/27/2024,9/27/2024,1350,1800,38.3374,-82.81,38.3278,-82.8114,41,Deciduous Forest,238.112,0
1217190,9/27/2024,9/27/2024,1630,1830,38.7227,-82.9659,38.7157,-82.9699,22,"Developed, Low Intensity",162.483,30
1229909,1/30/2025,1/30/2025,1640,1830,36.6571,-88.8108,36.6588,-88.8061,82,Cultivated Crops,118.922,0
1229921,1/30/2025,1/30/2025,1740,1900,36.69,-89.0249,36.69,-88.9978,82,Cultivated Crops,101.268,0
1229929,1/30/2025,1/30/2025,1740,1900,36.73,-88.8717,36.7476,-88.8714,90,Woody Wetlands,107.399,0
1229931,1/30/2025,1/30/2025,1745,1930,36.7049,-88.3125,36.7046,-88.3112,82,Cultivated Crops,133.987,0
1229930,1/30/2025,1/30/2025,1750,1900,36.5703,-88.8058,36.5705,-88.8082,82,Cultivated Crops,118.47,0
1235029,2/15/2025,2/16/2025,430,400,36.642,-87.1833,36.6419,-87.1485,82,Cultivated Crops,170.542,0
1236385,2/15/2025,2/15/2025,750,850,36.7279,-86.6119,36.7275,-86.6074,82,Cultivated Crops,214.343,0
1236251,2/15/2025,2/16/2025,909,100,36.6604,-88.8055,36.6584,-88.8158,82,Cultivated Crops,116.626,0
1236546,2/15/2025,2/16/2025,909,0,36.6576,-88.822,36.6576,-88.8162,82,Cultivated Crops,123.521,0
1236232,2/15/2025,2/16/2025,917,100,36.6023,-88.4032,36.5951,-88.4027,82,Cultivated Crops,168.308,0
1236559,2/15/2025,2/16/2025,1000,0,36.5558,-89.0101,36.5506,-89.0101,82,Cultivated Crops,99.7235,0
1237989,2/15/2025,2/15/2025,1005,1245,36.7741,-86.1644,36.7738,-86.1623,21,"Developed, Open Space",197.024,15
1238011,2/15/2025,2/15/2025,1015,1215,36.811,-85.3591,36.8097,-85.3595,21,"Developed, Open Space",167.321,6
1236137,2/15/2025,2/15/2025,1021,1021,36.61,-88.27,36.6112,-88.2727,82,Cultivated Crops,144.677,0
1236386,2/15/2025,2/15/2025,1040,1240,36.96,-86.87,36.9549,-86.8649,41,Deciduous Forest,150.526,0
1237990,2/15/2025,2/15/2025,1045,1245,36.7395,-86.488,36.7403,-86.4856,22,"Developed, Low Intensity",181.978,21
1237992,2/15/2025,2/15/2025,1050,1250,36.73,-85.86,36.7292,-85.859,81,Pasture/Hay,234.201,0
1236235,2/15/2025,2/16/2025,1052,100,36.5466,-88.145,36.541,-88.1599,41,Deciduous Forest,151.52,0
1235578,2/15/2025,2/16/2025,1054,400,36.9035,-87.4828,36.9272,-87.6484,81,Pasture/Hay,174.871,0
1236548,2/15/2025,2/16/2025,1100,0,36.6083,-88.9484,36.5975,-88.9463,82,Cultivated Crops,100.284,0
1236650,2/15/2025,2/16/2025,1205,0,36.9563,-88.5482,36.9599,-88.5818,90,Woody Wetlands,103.274,0
1237991,2/15/2025,2/15/2025,1310,1510,37.111,-85.2823,37.1116,-85.2826,21,"Developed, Open Space",212.592,9
1236387,2/15/2025,2/15/2025,1340,1540,37.03,-86.6,37.0153,-86.6032,82,Cultivated Crops,136.43,0
1236388,2/15/2025,2/15/2025,1350,1550,36.9372,-86.5836,36.933,-86.5845,82,Cultivated Crops,159.078,0
1238024,2/15/2025,2/15/2025,1430,2130,37.3117,-84.9587,37.3118,-84.9575,21,"Developed, Open Space",238.787,4
1235577,2/15/2025,2/16/2025,1454,400,36.7727,-87.3683,36.7548,-87.3588,82,Cultivated Crops,172.102,0
1236139,2/15/2025,2/16/2025,1500,100,36.6384,-88.2798,36.6366,-88.3352,21,"Developed, Open Space",157.786,18
1237372,2/15/2025,2/16/2025,1500,0,37.5213,-87.5311,37.5057,-87.5417,81,Pasture/Hay,137.736,0
1236566,2/15/2025,2/16/2025,1500,0,36.5586,-89.2277,36.5531,-89.2456,82,Cultivated Crops,90.3097,0
1236598,2/15/2025,2/16/2025,1540,0,36.9187,-88.8451,36.9063,-88.8607,82,Cultivated Crops,105.862,0
1236867,2/15/2025,2/15/2025,1600,2300,36.9513,-88.8922,37.0477,-89.0786,82,Cultivated Crops,136.16,0
1237869,2/15/2025,2/16/2025,1600,0,37.6907,-87.0903,37.6514,-86.8719,82,Cultivated Crops,122.677,0
1236389,2/15/2025,2/15/2025,1610,1810,37.43,-86.81,37.4333,-86.8024,41,Deciduous Forest,129.754,0
1236390,2/15/2025,2/15/2025,1610,1710,37.49,-86.85,37.4853,-86.8544,41,Deciduous Forest,127.816,0
1236135,2/15/2025,2/16/2025,1617,300,36.7448,-87.7119,36.7604,-87.7587,41,Deciduous Forest,158.104,0
1236658,2/15/2025,2/16/2025,1620,0,36.987,-88.637,36.971,-88.6362,82,Cultivated Crops,121.793,0
1237358,2/15/2025,2/16/2025,1630,200,37.3228,-87.1111,37.1955,-87.273,41,Deciduous Forest,152.337,0
1238006,2/15/2025,2/15/2025,1645,1745,36.75,-86.58,36.75,-86.5779,21,"Developed, Open Space",212.129,7
1236252,2/15/2025,2/16/2025,1700,100,36.8584,-88.6393,36.8512,-88.6397,82,Cultivated Crops,121.802,0
1236612,2/15/2025,2/16/2025,1700,0,36.7898,-89.0146,36.7868,-89.0225,22,"Developed, Low Intensity",103.716,22
1237337,2/15/2025,2/16/2025,1742,100,37.0781,-87.849,37.0733,-87.8512,41,Deciduous Forest,145.972,0
1236584,2/15/2025,2/16/2025,1743,0,36.8001,-88.9054,36.8009,-88.8918,81,Pasture/Hay,141.203,0
1236541,2/15/2025,2/16/2025,1757,100,36.6665,-88.7702,36.6503,-88.7585,82,Cultivated Crops,139.398,0
1237355,2/15/2025,2/16/2025,1800,0,37.4003,-87.7142,37.3884,-87.6805,82,Cultivated Crops,115.731,0
1237377,2/15/2025,2/16/2025,1810,0,37.52,-87.5,37.5125,-87.5,82,Cultivated Crops,121.216,0
1237374,2/15/2025,2/16/2025,1810,0,37.49,-87.85,37.4854,-87.8578,22,"Developed, Low Intensity",109.691,32
1237388,2/15/2025,2/16/2025,1810,0,37.5281,-87.7504,37.5211,-87.7541,22,"Developed, Low Intensity",115.976,27
1230212,2/15/2025,2/16/2025,1845,1700,36.7808,-88.471,36.7784,-88.4708,41,Deciduous Forest,129.57,0
1236868,2/15/2025,2/16/2025,1900,0,37.15,-88.11,37.1483,-88.1594,81,Pasture/Hay,103.03,0
1236693,2/15/2025,2/15/2025,1900,2300,37.1834,-88.0989,37.1818,-88.1049,41,Deciduous Forest,117.676,0
1236694,2/15/2025,2/15/2025,1900,2300,37.2489,-88.174,37.2437,-88.1848,81,Pasture/Hay,105.348,0
1230214,2/15/2025,2/16/2025,1900,100,36.8669,-88.3541,36.8886,-88.3446,90,Woody Wetlands,108.138,0
1237360,2/15/2025,2/16/2025,1907,0,37.6056,-87.3667,37.463,-87.3348,82,Cultivated Crops,114.309,0
1237356,2/15/2025,2/16/2025,2000,0,37.1972,-87.4606,37.1913,-87.4618,81,Pasture/Hay,122.762,0
1287244,2/15/2025,2/15/2025,2000,2100,37.579,-85.9014,37.5813,-85.9007,81,Pasture/Hay,205.858,0
1236544,2/15/2025,2/16/2025,2100,0,36.7694,-88.8219,36.7745,-89.1084,90,Woody Wetlands,100.601,0
1238004,2/15/2025,2/15/2025,2119,2319,37.41,-86.88,37.4109,-86.8739,23,"Developed, Medium Intensity",135.51,51
1236440,2/15/2025,2/16/2025,2130,2130,37.3737,-85.9349,37.372,-85.935,21,"Developed, Open Space",188.713,11
1236537,2/15/2025,2/16/2025,2200,100,36.696,-88.278,36.6949,-88.2698,82,Cultivated Crops,129.392,0
1287236,2/15/2025,2/15/2025,2200,2300,38.3917,-84.5308,38.394,-84.5255,81,Pasture/Hay,254.407,0
1238003,2/15/2025,2/15/2025,2225,2355,37.0047,-86.4223,37.0025,-86.4189,21,"Developed, Open Space",142.466,8
1236398,2/15/2025,2/15/2025,2236,2359,37.12,-85.42,37.128,-85.4027,81,Pasture/Hay,187.001,0
1236394,2/15/2025,2/15/2025,2237,2337,38.2911,-85.474,38.294,-85.4703,21,"Developed, Open Space",194.379,5
1236136,2/15/2025,2/16/2025,2300,300,36.9721,-87.669,36.9866,-87.7431,82,Cultivated Crops,139.184,0
1238002,2/15/2025,2/16/2025,2329,29,38.3371,-85.4848,38.3365,-85.484,21,"Developed, Open Space",199.088,17
1238001,2/15/2025,2/16/2025,2354,54,38.36,-84.66,38.3587,-84.6581,81,Pasture/Hay,247.589,0
1238000,2/16/2025,2/16/2025,15,115,37.6344,-85.8513,37.6346,-85.8481,21,"Developed, Open Space",221.04,10
1229943,2/16/2025,2/16/2025,26,226,38.5529,-83.837,38.5508,-83.8357,21,"Developed, Open Space",230.131,6
1231561,2/16/2025,2/16/2025,30,130,38.5,-83.76,38.4931,-83.7579,81,Pasture/Hay,257.915,0
1229942,2/16/2025,2/16/2025,50,250,38.51,-83.76,38.5096,-83.7614,41,Deciduous Forest,243.116,0
1229941,2/16/2025,2/16/2025,101,301,38.594,-83.4893,38.593,-83.4878,82,Cultivated Crops,198.535,0
1238021,2/16/2025,2/16/2025,130,230,38.0425,-84.8973,38.0426,-84.8988,23,"Developed, Medium Intensity",238.242,55
1236451,2/16/2025,2/16/2025,130,230,38.0839,-85.3693,38.0748,-85.3858,41,Deciduous Forest,189.715,0
1238014,2/16/2025,2/16/2025,138,238,38.0156,-85.3529,38.0158,-85.3533,43,Mixed Forest,145.761,0
1237995,2/16/2025,2/16/2025,215,315,37.675,-85.8869,37.6736,-85.8875,22,"Developed, Low Intensity",205.01,29
1229940,2/16/2025,2/16/2025,320,520,39.0566,-84.439,39.0558,-84.4394,21,"Developed, Open Space",175.268,6
1229939,2/16/2025,2/16/2025,340,540,38.36,-84.78,38.3569,-84.7832,21,"Developed, Open Space",197.764,4
1245600,3/16/2025,3/16/2025,115,215,36.7466,-85.1092,36.747,-85.1142,41,Deciduous Forest,281.237,0
1245601,3/16/2025,3/16/2025,115,215,36.75,-85.19,36.756,-85.1882,81,Pasture/Hay,303.554,0
1258926,4/3/2025,4/3/2025,1130,1330,37.0178,-85.3275,37.1339,-85.406,81,Pasture/Hay,225.254,0
1258927,4/3/2025,4/3/2025,1215,1415,36.9478,-85.598,37.0004,-85.6974,81,Pasture/Hay,246.846,0
1259147,4/3/2025,4/3/2025,1221,1421,36.7762,-86.6006,36.7597,-86.5049,81,Pasture/Hay,181.624,0
1258928,4/3/2025,4/3/2025,1230,1430,37.06,-85.92,37.0201,-85.7838,41,Deciduous Forest,207.445,0
1258929,4/3/2025,4/3/2025,1400,2300,37.34,-84.91,37.3583,-84.875,41,Deciduous Forest,342.36,0
1258931,4/3/2025,4/3/2025,1410,1610,37.01,-85.73,37.0012,-85.7247,81,Pasture/Hay,282.048,0
1258932,4/3/2025,4/3/2025,1430,1630,37.259,-85.5156,37.2492,-85.4617,22,"Developed, Low Intensity",191.321,0
1258930,4/3/2025,4/3/2025,1440,1640,38.0593,-84.8492,38.0356,-84.8166,41,Deciduous Forest,212.961,0
1274739,4/3/2025,4/3/2025,1606,1906,37.8577,-83.2987,37.8573,-83.2989,21,"Developed, Open Space",267.308,5
1258933,4/3/2025,4/3/2025,2025,2025,37.5119,-86.3768,37.5476,-86.2291,82,Cultivated Crops,194.895,0
1258934,4/3/2025,4/4/2025,2230,30,38.2712,-85.813,38.2584,-85.7142,11,Open Water,127.803,0
1258935,4/3/2025,4/4/2025,2317,117,38.12,-85.78,38.1212,-85.7754,23,"Developed, Medium Intensity",148.484,69
1258936,4/3/2025,4/3/2025,2317,2345,37.8185,-86.0455,37.8182,-86.0456,21,"Developed, Open Space",218.714,0
1258941,4/4/2025,4/4/2025,121,321,37.11,-86.69,37.1179,-86.6921,21,"Developed, Open Space",130.429,0
1258942,4/4/2025,4/4/2025,123,323,37.29,-86.58,37.294,-86.5773,81,Pasture/Hay,140.633,0
1258943,4/4/2025,4/4/2025,137,337,37.42,-86.48,37.4169,-86.4842,81,Pasture/Hay,174.099,0
1258937,4/4/2025,4/4/2025,142,142,37.76,-85.46,37.76,-85.4605,22,"Developed, Low Intensity",148.034,2
1258939,4/4/2025,4/4/2025,202,402,38.1449,-85.7389,38.1478,-85.7379,24,"Developed, High Intensity",140.081,87
1258940,4/4/2025,4/4/2025,215,415,37.9684,-84.4457,37.958,-84.4508,81,Pasture/Hay,290.769,0
1258944,4/4/2025,4/4/2025,238,438,37.8564,-85.1214,37.8548,-85.1287,41,Deciduous Forest,229.474,0
1258945,4/4/2025,4/4/2025,240,440,37.7718,-85.2948,37.7628,-85.3028,81,Pasture/Hay,193.751,0
1258946,4/4/2025,4/4/2025,246,446,37.91,-85.37,37.9109,-85.3734,81,Pasture/Hay,213.337,0
1258947,4/4/2025,4/4/2025,252,452,37.6,-85.58,37.5996,-85.5868,82,Cultivated Crops,148.386,0
1258948,4/4/2025,4/4/2025,341,541,38.33,-85.24,38.3251,-85.2468,81,Pasture/Hay,250.216,0
1258949,4/4/2025,4/4/2025,343,543,38.3577,-85.1791,38.3406,-85.1855,81,Pasture/Hay,259.65,0
1258950,4/4/2025,4/4/2025,345,545,37.3157,-84.9115,37.3086,-84.8498,41,Deciduous Forest,331.201,0
1258952,4/4/2025,4/4/2025,414,614,37.46,-86.23,37.4591,-86.2326,41,Deciduous Forest,192.581,0
1258951,4/4/2025,4/4/2025,415,615,37.36,-84.81,37.3578,-84.8193,81,Pasture/Hay,270.372,0
1274745,4/4/2025,4/4/2025,445,745,38.059,-83.9337,38.0591,-83.9346,23,"Developed, Medium Intensity",281.629,64
1258953,4/4/2025,4/4/2025,456,656,37.389,-86.2245,37.3966,-86.224,21,"Developed, Open Space",211.036,8
1274875,4/4/2025,4/4/2025,500,800,37.8271,-82.5649,37.827,-82.5642,22,"Developed, Low Intensity",203.639,23
1274773,4/4/2025,4/4/2025,500,800,37.6908,-82.8397,37.6905,-82.84,22,"Developed, Low Intensity",196.434,24
1274750,4/4/2025,4/4/2025,500,800,37.6889,-83.1256,37.6888,-83.1254,22,"Developed, Low Intensity",265.261,36
1258954,4/4/2025,4/4/2025,502,702,37.42,-86.49,37.4308,-86.4889,22,"Developed, Low Intensity",148.337,30
1259199,4/4/2025,4/4/2025,535,535,38.2016,-84.8516,38.203,-84.8463,24,"Developed, High Intensity",232.656,84
1274748,4/4/2025,4/4/2025,600,900,37.77,-82.7559,37.77,-82.7566,22,"Developed, Low Intensity",190.354,24
1274877,4/4/2025,4/4/2025,600,900,37.5011,-84.3165,37.5009,-84.3169,21,"Developed, Open Space",305.429,13
1258955,4/4/2025,4/4/2025,615,815,37.4174,-85.1187,37.4089,-85.1299,82,Cultivated Crops,247.153,0
1242852,4/4/2025,4/4/2025,625,930,38.5449,-82.7323,38.5384,-82.7309,23,"Developed, Medium Intensity",175.523,75
1242853,4/4/2025,4/4/2025,632,930,38.5351,-82.7927,38.5266,-82.7881,41,Deciduous Forest,182.868,0
1242854,4/4/2025,4/4/2025,652,930,38.5822,-82.94,38.5771,-82.9411,41,Deciduous Forest,201.766,0
1245435,4/4/2025,4/4/2025,730,830,38.5567,-83.2592,38.5533,-83.2459,41,Deciduous Forest,289.754,0
1274881,4/4/2025,4/4/2025,810,1110,37.6319,-83.3758,37.6323,-83.3758,22,"Developed, Low Intensity",230.874,31
1242878,4/4/2025,4/4/2025,835,1045,37.9371,-82.6095,37.9454,-82.653,41,Deciduous Forest,171.565,0
1242881,4/4/2025,4/4/2025,835,1250,38.0608,-82.8278,38.0643,-82.8208,41,Deciduous Forest,193.508,0
1242880,4/4/2025,4/4/2025,835,1250,38.0533,-82.7119,38.0481,-82.7095,41,Deciduous Forest,250.77,0
1258958,4/4/2025,4/4/2025,1055,1255,37.75,-84.86,37.7467,-84.8583,81,Pasture/Hay,253.693,0
1258959,4/4/2025,4/4/2025,1116,1316,38.16,-84.54,38.1443,-84.5431,81,Pasture/Hay,257.395,0
1258960,4/4/2025,4/4/2025,1221,1421,37.8177,-86.0106,37.8211,-86.0092,22,"Developed, Low Intensity",203.495,27
1258961,4/4/2025,4/4/2025,1349,1549,37.7664,-85.4588,37.7533,-85.4532,41,Deciduous Forest,186.206,0
1277540,4/5/2025,4/5/2025,330,630,37.7487,-85.6738,37.7478,-85.6736,22,"Developed, Low Intensity",134.337,28
1258969,4/5/2025,4/5/2025,1719,1919,37.31,-85.7,37.306,-85.696,81,Pasture/Hay,202.842,0
1258962,4/5/2025,4/5/2025,1800,2000,36.8,-86.96,36.8091,-86.9415,82,Cultivated Crops,186.077,0
1258966,4/5/2025,4/5/2025,1819,2019,37.8866,-86.1599,37.8848,-86.1679,81,Pasture/Hay,209.869,0
1258963,4/5/2025,4/5/2025,1900,2100,37.45,-86.89,37.4584,-86.8847,21,"Developed, Open Space",141.127,0
1258964,4/5/2025,4/5/2025,1915,2115,36.9192,-86.5245,36.9189,-86.5197,21,"Developed, Open Space",180.831,0
1277349,4/5/2025,4/5/2025,2000,2300,37.8239,-85.7128,37.8235,-85.7119,23,"Developed, Medium Intensity",138.612,0
1258967,4/5/2025,4/5/2025,2102,2302,37.6942,-85.8463,37.689,-85.8503,21,"Developed, Open Space",224.576,0
1258968,4/5/2025,4/5/2025,2104,2304,37.6889,-85.8506,37.6884,-85.8493,21,"Developed, Open Space",215.257,15
1258973,4/5/2025,4/5/2025,2125,2325,37.9749,-85.7523,37.9761,-85.7524,21,"Developed, Open Space",135.658,0
1258975,4/5/2025,4/5/2025,2130,2330,37.79,-84.38,37.7854,-84.3741,81,Pasture/Hay,251.577,0
1258976,4/5/2025,4/6/2025,2130,230,37.8968,-84.2722,37.902,-84.273,41,Deciduous Forest,232.998,0
1258974,4/5/2025,4/6/2025,2145,100,36.9295,-86.5176,36.9163,-86.5046,22,"Developed, Low Intensity",180.441,0
1258970,4/5/2025,4/6/2025,2220,20,37.2494,-86.3618,37.249,-86.3599,41,Deciduous Forest,128.056,0
1258971,4/5/2025,4/6/2025,2222,22,37.11,-86.32,37.1165,-86.3267,82,Cultivated Crops,187.558,0
1258972,4/5/2025,4/6/2025,2223,23,37.28,-86.38,37.2801,-86.3765,21,"Developed, Open Space",141.499,8
1246691,4/24/2025,4/24/2025,1615,1715,38.8118,-84.4425,38.8114,-84.4288,42,Evergreen Forest,211.052,0
1246709,4/30/2025,4/30/2025,1900,2000,38.55,-84.79,38.5461,-84.7887,41,Deciduous Forest,268.255,0
1251092,5/8/2025,5/8/2025,1550,1650,38.68,-84.38,38.6791,-84.3805,41,Deciduous Forest,248.358,0
1292952,5/13/2025,5/13/2025,1410,1545,37.686,-83.958,37.6853,-83.956,23,"Developed, Medium Intensity",194.164,59
1292951,5/13/2025,5/13/2025,1415,1545,37.6974,-83.9675,37.697,-83.9669,23,"Developed, Medium Intensity",203.605,54
1292873,5/16/2025,5/16/2025,1417,1417,37.438,-83.3898,37.4388,-83.3883,21,"Developed, Open Space",242.629,4
1291959,5/16/2025,5/16/2025,1509,1700,37.488,-82.8835,37.4851,-82.8879,21,"Developed, Open Space",218.747,6
1292711,5/17/2025,5/17/2025,107,107,37.478,-82.5092,37.4776,-82.5064,21,"Developed, Open Space",208.627,9
1272575,5/20/2025,5/20/2025,1620,1750,37.2035,-87.1946,37.2039,-87.1776,22,"Developed, Low Intensity",159.243,21
1267538,5/20/2025,5/20/2025,1740,1840,36.8891,-86.1454,36.8887,-86.1457,81,Pasture/Hay,150.576,0
1252143,5/30/2025,5/30/2025,1011,1238,38.543,-82.7269,38.5164,-82.7272,22,"Developed, Low Intensity",197.097,49
1252146,5/30/2025,5/30/2025,1014,1238,38.3794,-82.9745,38.3629,-82.9346,41,Deciduous Forest,250.291,0
1262678,6/8/2025,6/8/2025,35,330,38.4702,-82.6225,38.4755,-82.6292,24,"Developed, High Intensity",165.387,89
1262681,6/15/2025,6/15/2025,1600,1645,38.3091,-82.9181,38.3061,-82.9261,81,Pasture/Hay,209.493,0
1271649,6/15/2025,6/15/2025,2010,2110,37.8001,-85.3308,37.7991,-85.3296,22,"Developed, Low Intensity",172.961,48
1271652,6/15/2025,6/15/2025,2052,2152,37.7545,-85.3091,37.7554,-85.3081,22,"Developed, Low Intensity",172.001,42
1271654,6/15/2025,6/15/2025,2106,2206,37.8402,-85.6744,37.8403,-85.6733,21,"Developed, Open Space",147.449,10
1271656,6/15/2025,6/15/2025,2206,2306,37.7603,-85.0341,37.7583,-85.0327,81,Pasture/Hay,232.851,0
1292625,6/16/2025,6/16/2025,1430,1630,37.3212,-82.366,37.3215,-82.3657,21,"Developed, Open Space",248.294,12
1271660,6/16/2025,6/16/2025,1714,1814,37.7033,-85.8495,37.7028,-85.849,23,"Developed, Medium Intensity",239.981,56
1271662,6/16/2025,6/16/2025,1715,1815,37.69,-85.86,37.6896,-85.8629,22,"Developed, Low Intensity",213.529,40
1271665,6/16/2025,6/16/2025,1715,1915,37.69,-85.86,37.6893,-85.8577,24,"Developed, High Intensity",214.716,85
1271669,6/16/2025,6/16/2025,1838,1938,37.7047,-85.871,37.7043,-85.8708,23,"Developed, Medium Intensity",217.027,75
1271670,6/17/2025,6/17/2025,1902,1912,37.7484,-85.3024,37.7488,-85.3014,22,"Developed, Low Intensity",182.876,33
1266994,6/26/2025,6/26/2025,1700,1800,38.5992,-83.5846,38.6015,-83.5897,81,Pasture/Hay,210.94,0
1270911,6/26/2025,6/26/2025,1718,1718,38.1031,-84.5287,38.103,-84.5288,23,"Developed, Medium Intensity",288.784,0
1270959,6/27/2025,6/27/2025,1554,1624,36.8796,-86.4194,36.8796,-86.4185,23,"Developed, Medium Intensity",186.252,64
1270962,6/27/2025,6/27/2025,1556,1656,36.7092,-86.4547,36.7089,-86.45,82,Cultivated Crops,226.754,0
1270965,6/27/2025,6/27/2025,1607,1637,36.6646,-86.4669,36.669,-86.4697,82,Cultivated Crops,236.8,0
1270967,6/27/2025,6/27/2025,1641,1641,36.74,-86.49,36.7387,-86.4898,21,"Developed, Open Space",205.848,14
1270968,6/27/2025,6/27/2025,1658,1728,36.7532,-86.411,36.7531,-86.4088,21,"Developed, Open Space",162.327,11
1266031,7/1/2025,7/1/2025,1402,1602,38.5285,-82.7253,38.531,-82.7265,22,"Developed, Low Intensity",181.058,24
1266037,7/1/2025,7/1/2025,1420,1720,38.5217,-82.7169,38.5211,-82.7162,23,"Developed, Medium Intensity",206.014,54
1266050,7/1/2025,7/1/2025,1428,1728,38.5316,-82.706,38.5338,-82.708,21,"Developed, Open Space",171.048,3
